run_key,target,model,setting,task,arm,stage,trial,seed,metric,detail,gat_hidden_dim,graph_metric,jk_mode,lr,num_layers,proj_dim,scorer_hidden,tau,weight_decay,score,elapsed_sec,mean_density,empty_frac,curvature,feature_mode,graph_curvature,hyperbolic_readout,learnable_curvature,readout_clip,readout_scale,rho_quantile
glue|bert-base-uncased|cola_wide|AB|t3|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,3,42,mcc,curvature=0.25;feature_mode=center_unit;gat_hidden_dim=128;graph_curvature=9.0;graph_metric=poincare;hyperbolic_readout=1;jk_mode=cat;learnable_curvature=1;lr=0.001;num_layers=2;proj_dim=512;readout_clip=1.0;readout_scale=1;rho_quantile=0.025;scorer_hidden=256;weight_decay=5e-05,128,poincare,cat,0.001,2,512,256,,5e-05,41.26,165.48,0.13909,0.0,0.25,center_unit,9.0,1,1,1.0,1,0.025
glue|bert-base-uncased|cola_wide|AB|t4|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,4,42,mcc,curvature=1.0;feature_mode=unit;gat_hidden_dim=64;graph_curvature=2.25;graph_metric=poincare;hyperbolic_readout=1;jk_mode=cat;learnable_curvature=1;lr=0.001;num_layers=2;proj_dim=128;readout_clip=0.3;readout_scale=0;rho_quantile=0.025;scorer_hidden=256;weight_decay=0.0,64,poincare,cat,0.001,2,128,256,,0.0,42.49,166.42,0.13426,0.0,1.0,unit,2.25,1,1,0.3,0,0.025
glue|bert-base-uncased|cola_wide|AB|t5|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,5,42,mcc,curvature=1.0;feature_mode=cls_root_unit;gat_hidden_dim=128;graph_curvature=4.0;graph_metric=poincare;hyperbolic_readout=1;jk_mode=max;learnable_curvature=1;lr=2e-05;num_layers=2;proj_dim=512;readout_clip=0.3;readout_scale=0;rho_quantile=0.025;scorer_hidden=256;weight_decay=5e-05,128,poincare,max,2e-05,2,512,256,,5e-05,0.0,166.12,0.13348,0.0,1.0,cls_root_unit,4.0,1,1,0.3,0,0.025
glue|bert-base-uncased|cola_wide|AB|t6|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,6,42,mcc,curvature=0.25;feature_mode=unit;gat_hidden_dim=64;graph_curvature=9.0;graph_metric=poincare;hyperbolic_readout=1;jk_mode=cat;learnable_curvature=0;lr=0.0002;num_layers=4;proj_dim=128;readout_clip=0.7;readout_scale=1;rho_quantile=0.025;scorer_hidden=128;weight_decay=0.0,64,poincare,cat,0.0002,4,128,128,,0.0,43.4,168.03,0.134,0.0,0.25,unit,9.0,1,0,0.7,1,0.025
glue|bert-base-uncased|cola_wide|AB|t7|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,7,42,mcc,curvature=4.0;feature_mode=center_unit;gat_hidden_dim=256;graph_curvature=0.25;graph_metric=poincare;hyperbolic_readout=1;jk_mode=max;learnable_curvature=1;lr=0.001;num_layers=4;proj_dim=128;readout_clip=0.3;readout_scale=1;rho_quantile=0.2;scorer_hidden=256;weight_decay=1e-05,256,poincare,max,0.001,4,128,256,,1e-05,42.64,175.69,0.30827,0.0,4.0,center_unit,0.25,1,1,0.3,1,0.2
glue|bert-base-uncased|cola_wide|AB|t8|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,8,42,mcc,curvature=0.25;feature_mode=center;gat_hidden_dim=128;graph_curvature=9.0;graph_metric=poincare;hyperbolic_readout=1;jk_mode=max;learnable_curvature=1;lr=2e-05;num_layers=4;proj_dim=128;readout_clip=1.0;readout_scale=1;rho_quantile=0.025;scorer_hidden=256;weight_decay=5e-05,128,poincare,max,2e-05,4,128,256,,5e-05,0.0,168.31,0.13638,0.0,0.25,center,9.0,1,1,1.0,1,0.025
glue|bert-base-uncased|cola_wide|AB|t9|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,9,42,mcc,curvature=4.0;feature_mode=center_unit;gat_hidden_dim=256;graph_curvature=9.0;graph_metric=poincare;hyperbolic_readout=1;jk_mode=cat;learnable_curvature=1;lr=0.001;num_layers=2;proj_dim=256;readout_clip=0.3;readout_scale=0;rho_quantile=0.38;scorer_hidden=256;weight_decay=0.0,256,poincare,cat,0.001,2,256,256,,0.0,44.18,166.13,0.48478,0.0,4.0,center_unit,9.0,1,1,0.3,0,0.38
glue|bert-base-uncased|cola_wide|AB|t10|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,10,42,mcc,curvature=4.0;feature_mode=cls_root_unit;gat_hidden_dim=256;graph_curvature=0.25;graph_metric=poincare;hyperbolic_readout=1;jk_mode=max;learnable_curvature=0;lr=0.001;num_layers=2;proj_dim=256;readout_clip=0.7;readout_scale=0;rho_quantile=0.38;scorer_hidden=256;weight_decay=1e-05,256,poincare,max,0.001,2,256,256,,1e-05,45.15,166.42,0.48264,0.0,4.0,cls_root_unit,0.25,1,0,0.7,0,0.38
glue|bert-base-uncased|cola_wide|AB|t11|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,11,42,mcc,curvature=1.0;feature_mode=center;gat_hidden_dim=256;graph_curvature=0.25;graph_metric=poincare;hyperbolic_readout=1;jk_mode=max;learnable_curvature=1;lr=0.001;num_layers=2;proj_dim=128;readout_clip=1.0;readout_scale=0;rho_quantile=0.1;scorer_hidden=128;weight_decay=1e-05,256,poincare,max,0.001,2,128,128,,1e-05,42.69,162.14,0.20562,0.0,1.0,center,0.25,1,1,1.0,0,0.1
glue|bert-base-uncased|cola_wide|AB|t12|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,12,42,mcc,curvature=1.0;feature_mode=center_unit;gat_hidden_dim=128;graph_curvature=4.0;graph_metric=poincare;hyperbolic_readout=1;jk_mode=max;learnable_curvature=1;lr=2e-05;num_layers=4;proj_dim=256;readout_clip=0.3;readout_scale=0;rho_quantile=0.2;scorer_hidden=128;weight_decay=0.0,128,poincare,max,2e-05,4,256,128,,0.0,0.0,168.98,0.30457,0.0,1.0,center_unit,4.0,1,1,0.3,0,0.2
