timestamp,run_tag,model,task,arm,pooling,graph_metric,graph_adj,hyperbolic_gnn,hyperbolic_readout,distractor_ratio,relational_distance,signal_position,tau,rho,curvature,knn_k,num_layers,epochs,batch_size,lr,seed,acc
2026-08-18 10:58:06,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.946
2026-08-18 10:59:30,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.9
2026-08-18 11:00:55,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.81
2026-08-18 11:02:19,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.936
2026-08-18 11:03:43,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.95
2026-08-18 11:05:08,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.934
2026-08-18 11:06:33,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.9
2026-08-18 11:07:57,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.728
2026-08-18 11:09:23,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.924
2026-08-18 11:10:48,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.94
2026-08-18 11:12:04,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.864
2026-08-18 11:13:18,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.68
2026-08-18 11:14:32,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.956
2026-08-18 11:15:45,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.968
2026-08-18 11:16:59,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.966
2026-08-18 11:18:18,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.9
2026-08-18 11:19:39,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.754
2026-08-18 11:20:59,stress_followup,bert-base-uncased,stress,ABC_thresh,glot,poincare,threshold,1,1,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.588
